global_id,provenance_split,archive_split,source_dataset,scene_id,packet_directory,metadata_member,original_observation_id,quality_category,resolution,camera_px,parent_group,candidate_split,parent_present_in_locked_physical_test,selection_view_index,source,known_development_exposure
obs_008021,train,train,3RScan,a38a57de-8a91-2e91-90b2-910244171e92,train/obs_008021,train/obs_008021/metadata.json,obs_010,EASY,0.01,"[128,192]",3RScan:a38a57de-8a91-2e91-90b2-910244171e92,train,True,0,3RScan,
obs_011384,train,train,3RScan,a38a57de-8a91-2e91-90b2-910244171e92,train/obs_011384,train/obs_011384/metadata.json,obs_006,EASY,0.01,"[128,192]",3RScan:a38a57de-8a91-2e91-90b2-910244171e92,train,True,1,3RScan,
obs_013795,train,train,3RScan,1d2f8518-d757-207c-8d4a-b2f43254c68f,train/obs_013795,train/obs_013795/metadata.json,obs_001,LEARNABLE,0.01,"[128,192]",3RScan:1e0ccbe6-9783-2bd7-8d51-ca9e9226bf35,train,False,0,3RScan,
obs_011707,train,train,3RScan,42384914-60a7-271e-9c5f-f0e1eee114ae,train/obs_011707,train/obs_011707/metadata.json,obs_010,LEARNABLE,0.01,"[128,192]",3RScan:1e0ccbe6-9783-2bd7-8d51-ca9e9226bf35,train,False,1,3RScan,
obs_007070,train,train,3RScan,48005c65-7d67-29ec-85e0-6a925eb15a27,train/obs_007070,train/obs_007070/metadata.json,obs_014,EASY,0.01,"[128,192]",3RScan:48005c65-7d67-29ec-85e0-6a925eb15a27,train,False,0,3RScan,
obs_017003,train,train,3RScan,48005c65-7d67-29ec-85e0-6a925eb15a27,train/obs_017003,train/obs_017003/metadata.json,obs_015,LEARNABLE,0.01,"[128,192]",3RScan:48005c65-7d67-29ec-85e0-6a925eb15a27,train,False,1,3RScan,
obs_004691,test,train,3RScan,10a993b0-b1ad-2404-85b7-3eac1e66b413,train/obs_004691,train/obs_004691/metadata.json,obs_006,LEARNABLE,0.01,"[128,192]",3RScan:9c27de4f-6184-2cda-81d6-9c806607918e,train,True,0,3RScan,
obs_005642,train,train,3RScan,1d2f8512-d757-207c-8c76-9ce179890827,train/obs_005642,train/obs_005642/metadata.json,obs_002,LEARNABLE,0.01,"[128,192]",3RScan:9c27de4f-6184-2cda-81d6-9c806607918e,train,True,1,3RScan,
obs_023232,train,train,3RScan,c7895f29-339c-2d13-83e9-90dbe61fa8be,train/obs_023232,train/obs_023232/metadata.json,obs_023,LEARNABLE,0.01,"[128,192]",3RScan:c7895f27-339c-2d13-836b-c12dca280261,train,True,0,3RScan,
obs_023755,train,train,3RScan,c7895f29-339c-2d13-83e9-90dbe61fa8be,train/obs_023755,train/obs_023755/metadata.json,obs_011,EASY,0.01,"[128,192]",3RScan:c7895f27-339c-2d13-836b-c12dca280261,train,True,1,3RScan,
obs_005344,test,train,3RScan,501ebf0f-a3bb-263f-867d-7c2af21b54d0,train/obs_005344,train/obs_005344/metadata.json,obs_003,LEARNABLE,0.01,"[128,192]",3RScan:501ebf0b-a3bb-263f-86fd-7ef000a19588,train,False,0,3RScan,
obs_000438,test,train,3RScan,501ebf0f-a3bb-263f-867d-7c2af21b54d0,train/obs_000438,train/obs_000438/metadata.json,obs_002,EASY,0.01,"[128,192]",3RScan:501ebf0b-a3bb-263f-86fd-7ef000a19588,train,False,1,3RScan,
obs_022636,train,train,3RScan,0cac7631-8d6f-2d13-8fa2-3060b22cb329,train/obs_022636,train/obs_022636/metadata.json,obs_015,EASY,0.01,"[128,192]",3RScan:0cac7633-8d6f-2d13-8e91-8b46e2b70f34,train,False,0,3RScan,
obs_007085,train,train,3RScan,0cac7631-8d6f-2d13-8fa2-3060b22cb329,train/obs_007085,train/obs_007085/metadata.json,obs_001,LEARNABLE,0.01,"[128,192]",3RScan:0cac7633-8d6f-2d13-8e91-8b46e2b70f34,train,False,1,3RScan,
obs_002749,train,train,3RScan,4e858c93-fd93-2cb4-86d6-12f652012a40,train/obs_002749,train/obs_002749/metadata.json,obs_011,LEARNABLE,0.01,"[128,192]",3RScan:4e858c93-fd93-2cb4-86d6-12f652012a40,train,True,0,3RScan,
obs_018820,train,train,3RScan,4e858c95-fd93-2cb4-853e-1233ae90402a,train/obs_018820,train/obs_018820/metadata.json,obs_023,LEARNABLE,0.01,"[128,192]",3RScan:4e858c93-fd93-2cb4-86d6-12f652012a40,train,True,1,3RScan,
obs_019044,train,train,3RScan,b05fdd8a-fca0-2d4f-8ac5-f6ae697787f5,train/obs_019044,train/obs_019044/metadata.json,obs_015,LEARNABLE,0.01,"[128,192]",3RScan:b05fdd8a-fca0-2d4f-8ac5-f6ae697787f5,train,True,0,3RScan,
obs_017139,train,train,3RScan,b05fdd8a-fca0-2d4f-8ac5-f6ae697787f5,train/obs_017139,train/obs_017139/metadata.json,obs_009,LEARNABLE,0.01,"[128,192]",3RScan:b05fdd8a-fca0-2d4f-8ac5-f6ae697787f5,train,True,1,3RScan,
obs_006435,train,train,3RScan,c7895f4c-339c-2d13-8383-527f405b18c3,train/obs_006435,train/obs_006435/metadata.json,obs_009,EASY,0.01,"[128,192]",3RScan:c7895f46-339c-2d13-81c6-395674134ef2,train,False,0,3RScan,
obs_010622,test,train,3RScan,c7895f46-339c-2d13-81c6-395674134ef2,train/obs_010622,train/obs_010622/metadata.json,obs_004,EASY,0.01,"[128,192]",3RScan:c7895f46-339c-2d13-81c6-395674134ef2,train,False,1,3RScan,
obs_013024,train,train,3RScan,c670793a-2ecb-2de2-8276-7d00f11b8f69,train/obs_013024,train/obs_013024/metadata.json,obs_002,EASY,0.01,"[128,192]",3RScan:c6707938-2ecb-2de2-811c-69f6f7a0e638,train,False,0,3RScan,
obs_011051,train,train,3RScan,c670793d-2ecb-2de2-81fe-76776e342133,train/obs_011051,train/obs_011051/metadata.json,obs_017,EASY,0.01,"[128,192]",3RScan:c6707938-2ecb-2de2-811c-69f6f7a0e638,train,False,1,3RScan,
obs_012308,validation,train,3RScan,09582207-e2c2-2de1-972c-225d968c2ab4,train/obs_012308,train/obs_012308/metadata.json,obs_020,LEARNABLE,0.01,"[128,192]",3RScan:0958220d-e2c2-2de1-9710-c37018da1883,train,True,0,3RScan,
obs_008209,validation,train,3RScan,09582207-e2c2-2de1-972c-225d968c2ab4,train/obs_008209,train/obs_008209/metadata.json,obs_014,EASY,0.01,"[128,192]",3RScan:0958220d-e2c2-2de1-9710-c37018da1883,train,True,1,3RScan,
obs_006831,train,train,3RScan,6993478e-1286-2e5b-82d0-eb36d75214de,train/obs_006831,train/obs_006831/metadata.json,obs_002,LEARNABLE,0.01,"[128,192]",3RScan:6993478e-1286-2e5b-82d0-eb36d75214de,train,True,0,3RScan,
obs_016578,train,train,3RScan,6993478e-1286-2e5b-82d0-eb36d75214de,train/obs_016578,train/obs_016578/metadata.json,obs_010,LEARNABLE,0.01,"[128,192]",3RScan:6993478e-1286-2e5b-82d0-eb36d75214de,train,True,1,3RScan,
obs_019557,train,train,3RScan,0cac762d-8d6f-2d13-8c70-b523afdf6989,train/obs_019557,train/obs_019557/metadata.json,obs_007,LEARNABLE,0.01,"[128,192]",3RScan:0cac762b-8d6f-2d13-8de2-832a3c07864b,train,True,0,3RScan,
obs_002705,train,train,3RScan,0cac762b-8d6f-2d13-8de2-832a3c07864b,train/obs_002705,train/obs_002705/metadata.json,obs_005,LEARNABLE,0.01,"[128,192]",3RScan:0cac762b-8d6f-2d13-8de2-832a3c07864b,train,True,1,3RScan,
obs_002382,train,train,3RScan,8eabc445-5af7-2f32-85ae-90deb8eb1b0b,train/obs_002382,train/obs_002382/metadata.json,obs_014,LEARNABLE,0.01,"[128,192]",3RScan:4138582f-a238-2435-8332-6902542c2823,train,True,0,3RScan,old_train_or_checkpoint_validation
obs_022662,train,train,3RScan,8eabc445-5af7-2f32-85ae-90deb8eb1b0b,train/obs_022662,train/obs_022662/metadata.json,obs_004,EASY,0.01,"[128,192]",3RScan:4138582f-a238-2435-8332-6902542c2823,train,True,1,3RScan,old_train_or_checkpoint_validation
obs_015437,train,train,3RScan,20c993c1-698f-29c5-86b8-50a2a0907e2b,train/obs_015437,train/obs_015437/metadata.json,obs_008,EASY,0.01,"[128,192]",3RScan:20c993c1-698f-29c5-86b8-50a2a0907e2b,train,False,0,3RScan,
obs_019853,train,train,3RScan,20c993c1-698f-29c5-86b8-50a2a0907e2b,train/obs_019853,train/obs_019853/metadata.json,obs_013,LEARNABLE,0.01,"[128,192]",3RScan:20c993c1-698f-29c5-86b8-50a2a0907e2b,train,False,1,3RScan,
obs_020737,test,train,3RScan,8eabc43e-5af7-2f32-84f8-4bb45c0d6460,train/obs_020737,train/obs_020737/metadata.json,obs_007,LEARNABLE,0.01,"[128,192]",3RScan:8eabc43a-5af7-2f32-85d7-b62167a48e58,train,True,0,3RScan,
obs_010160,test,train,3RScan,8eabc43e-5af7-2f32-84f8-4bb45c0d6460,train/obs_010160,train/obs_010160/metadata.json,obs_008,LEARNABLE,0.01,"[128,192]",3RScan:8eabc43a-5af7-2f32-85d7-b62167a48e58,train,True,1,3RScan,
obs_003316,train,train,3RScan,0ad2d389-79e2-2212-9b0a-5f0e6f4982b5,train/obs_003316,train/obs_003316/metadata.json,obs_021,LEARNABLE,0.01,"[128,192]",3RScan:0ad2d386-79e2-2212-9b40-43d081db442a,train,True,0,3RScan,
obs_023788,train,train,3RScan,0ad2d389-79e2-2212-9b0a-5f0e6f4982b5,train/obs_023788,train/obs_023788/metadata.json,obs_001,LEARNABLE,0.01,"[128,192]",3RScan:0ad2d386-79e2-2212-9b40-43d081db442a,train,True,1,3RScan,
obs_022455,train,train,3RScan,fcf66d98-622d-291c-851a-a16c117a91bb,train/obs_022455,train/obs_022455/metadata.json,obs_004,EASY,0.01,"[128,192]",3RScan:fcf66d94-622d-291c-85fc-284b68d64c81,train,True,0,3RScan,old_train_or_checkpoint_validation
obs_011302,train,train,3RScan,fcf66d98-622d-291c-851a-a16c117a91bb,train/obs_011302,train/obs_011302/metadata.json,obs_013,LEARNABLE,0.01,"[128,192]",3RScan:fcf66d94-622d-291c-85fc-284b68d64c81,train,True,1,3RScan,old_train_or_checkpoint_validation
obs_014609,train,train,3RScan,5630cfde-12bf-2860-8563-d68bdd98fab0,train/obs_014609,train/obs_014609/metadata.json,obs_001,LEARNABLE,0.01,"[128,192]",3RScan:c92fb5b5-f771-2064-8570-dbe16cb33764,train,True,0,3RScan,
obs_019132,validation,train,3RScan,10b1793e-3938-2467-8b92-f56541e7ef9e,train/obs_019132,train/obs_019132/metadata.json,obs_000,LEARNABLE,0.01,"[128,192]",3RScan:c92fb5b5-f771-2064-8570-dbe16cb33764,train,True,1,3RScan,
obs_016625,train,train,3RScan,6a360541-fa53-2915-9432-e4b7e065aa73,train/obs_016625,train/obs_016625/metadata.json,obs_014,LEARNABLE,0.01,"[128,192]",3RScan:0cac767e-8d6f-2d13-8d1a-d5e9b184df15,train,True,0,3RScan,
obs_003385,test,train,3RScan,7272e189-a01b-20f6-8a2e-05b6c8395143,train/obs_003385,train/obs_003385/metadata.json,obs_013,EASY,0.01,"[128,192]",3RScan:0cac767e-8d6f-2d13-8d1a-d5e9b184df15,train,True,1,3RScan,
obs_022487,train,train,3RScan,751a557f-fe61-2c3b-8f60-a1ba913060c4,train/obs_022487,train/obs_022487/metadata.json,obs_005,EASY,0.01,"[128,192]",3RScan:751a55a1-fe61-2c3b-8df5-925bfeac2496,train,True,0,3RScan,
obs_001906,train,train,3RScan,751a557f-fe61-2c3b-8f60-a1ba913060c4,train/obs_001906,train/obs_001906/metadata.json,obs_001,LEARNABLE,0.01,"[128,192]",3RScan:751a55a1-fe61-2c3b-8df5-925bfeac2496,train,True,1,3RScan,
obs_001705,validation,train,3RScan,1d234026-e280-2b1a-8fe1-713e28269f4d,train/obs_001705,train/obs_001705/metadata.json,obs_003,LEARNABLE,0.01,"[128,192]",3RScan:1d234022-e280-2b1a-8cec-e9787bb0d7b2,train,True,0,3RScan,
obs_012847,train,train,3RScan,1d234022-e280-2b1a-8cec-e9787bb0d7b2,train/obs_012847,train/obs_012847/metadata.json,obs_008,EASY,0.01,"[128,192]",3RScan:1d234022-e280-2b1a-8cec-e9787bb0d7b2,train,True,1,3RScan,
obs_023038,train,train,3RScan,751a558a-fe61-2c3b-8f24-9c288e5fca94,train/obs_023038,train/obs_023038/metadata.json,obs_020,LEARNABLE,0.01,"[128,192]",3RScan:751a55a3-fe61-2c3b-8d1b-daad80d1af30,train,True,0,3RScan,
obs_013354,train,train,3RScan,751a55a3-fe61-2c3b-8d1b-daad80d1af30,train/obs_013354,train/obs_013354/metadata.json,obs_007,LEARNABLE,0.01,"[128,192]",3RScan:751a55a3-fe61-2c3b-8d1b-daad80d1af30,train,True,1,3RScan,
obs_021781,train,train,3RScan,bf9a3dac-45a5-2e80-8073-0fe4e80c0e99,train/obs_021781,train/obs_021781/metadata.json,obs_023,EASY,0.01,"[128,192]",3RScan:bf9a3dac-45a5-2e80-8073-0fe4e80c0e99,train,True,0,3RScan,
obs_023892,train,train,3RScan,bf9a3dac-45a5-2e80-8073-0fe4e80c0e99,train/obs_023892,train/obs_023892/metadata.json,obs_020,LEARNABLE,0.01,"[128,192]",3RScan:bf9a3dac-45a5-2e80-8073-0fe4e80c0e99,train,True,1,3RScan,
obs_020635,train,train,3RScan,a8952593-9035-254b-8f40-bc82e6bcbbb1,train/obs_020635,train/obs_020635/metadata.json,obs_015,EASY,0.01,"[128,192]",3RScan:a8952595-9035-254b-8c74-9c22ced19216,train,False,0,3RScan,
obs_014466,train,train,3RScan,a8952593-9035-254b-8f40-bc82e6bcbbb1,train/obs_014466,train/obs_014466/metadata.json,obs_004,EASY,0.01,"[128,192]",3RScan:a8952595-9035-254b-8c74-9c22ced19216,train,False,1,3RScan,
obs_001062,train,train,3RScan,bf9a3dcf-45a5-2e80-8196-c38271d91bcf,train/obs_001062,train/obs_001062/metadata.json,obs_010,EASY,0.01,"[128,192]",3RScan:bf9a3dcb-45a5-2e80-83df-181fa8da160f,train,True,0,3RScan,
obs_003414,train,train,3RScan,bf9a3dcf-45a5-2e80-8196-c38271d91bcf,train/obs_003414,train/obs_003414/metadata.json,obs_015,EASY,0.01,"[128,192]",3RScan:bf9a3dcb-45a5-2e80-83df-181fa8da160f,train,True,1,3RScan,
obs_005674,train,train,3RScan,ba6fdaa2-a4c1-2dca-81a8-2aacd785edd7,train/obs_005674,train/obs_005674/metadata.json,obs_012,EASY,0.01,"[128,192]",3RScan:ba6fdaa2-a4c1-2dca-81a8-2aacd785edd7,train,True,0,3RScan,
obs_010438,train,train,3RScan,ba6fdaa2-a4c1-2dca-81a8-2aacd785edd7,train/obs_010438,train/obs_010438/metadata.json,obs_019,LEARNABLE,0.01,"[128,192]",3RScan:ba6fdaa2-a4c1-2dca-81a8-2aacd785edd7,train,True,1,3RScan,
obs_014838,train,train,3RScan,a8952591-9035-254b-8f0a-d23a65253b5f,train/obs_014838,train/obs_014838/metadata.json,obs_018,LEARNABLE,0.01,"[128,192]",3RScan:a895258d-9035-254b-8e61-2307a9926e62,train,False,0,3RScan,
obs_010421,train,train,3RScan,a8952591-9035-254b-8f0a-d23a65253b5f,train/obs_010421,train/obs_010421/metadata.json,obs_004,LEARNABLE,0.01,"[128,192]",3RScan:a895258d-9035-254b-8e61-2307a9926e62,train,False,1,3RScan,
obs_022447,train,train,3RScan,2451c041-fae8-24f6-9213-b8b6af8d86c1,train/obs_022447,train/obs_022447/metadata.json,obs_008,LEARNABLE,0.01,"[128,192]",3RScan:0cac7578-8d6f-2d13-8c2d-bfa7a04f8af3,train,True,0,3RScan,
obs_020973,test,train,3RScan,ddc73793-765b-241a-9ecd-b0cebb7cf916,train/obs_020973,train/obs_020973/metadata.json,obs_012,LEARNABLE,0.01,"[128,192]",3RScan:0cac7578-8d6f-2d13-8c2d-bfa7a04f8af3,train,True,1,3RScan,
obs_009277,train,train,3RScan,c7895f40-339c-2d13-82c7-8a2810cdf02e,train/obs_009277,train/obs_009277/metadata.json,obs_016,EASY,0.01,"[128,192]",3RScan:c7895f42-339c-2d13-814f-994062b318b0,train,False,0,3RScan,
obs_015614,train,train,3RScan,c7895f44-339c-2d13-8103-3e9dcc3be375,train/obs_015614,train/obs_015614/metadata.json,obs_004,EASY,0.01,"[128,192]",3RScan:c7895f42-339c-2d13-814f-994062b318b0,train,False,1,3RScan,
obs_000848,train,train,3RScan,355465d0-d29b-29f9-94f2-7707ac505bae,train/obs_000848,train/obs_000848/metadata.json,obs_013,LEARNABLE,0.01,"[128,192]",3RScan:355465d0-d29b-29f9-94f2-7707ac505bae,train,True,0,3RScan,
obs_000760,train,train,3RScan,355465d0-d29b-29f9-94f2-7707ac505bae,train/obs_000760,train/obs_000760/metadata.json,obs_017,LEARNABLE,0.01,"[128,192]",3RScan:355465d0-d29b-29f9-94f2-7707ac505bae,train,True,1,3RScan,
obs_013852,train,train,3RScan,ebc42041-82a4-2113-8583-cc8c1be818b3,train/obs_013852,train/obs_013852/metadata.json,obs_003,LEARNABLE,0.01,"[128,192]",3RScan:ebc42041-82a4-2113-8583-cc8c1be818b3,train,True,0,3RScan,
obs_001503,train,train,3RScan,ebc42041-82a4-2113-8583-cc8c1be818b3,train/obs_001503,train/obs_001503/metadata.json,obs_000,LEARNABLE,0.01,"[128,192]",3RScan:ebc42041-82a4-2113-8583-cc8c1be818b3,train,True,1,3RScan,
obs_008502,train,train,3RScan,352e9c3a-69fb-27a7-897c-83e7341b28eb,train/obs_008502,train/obs_008502/metadata.json,obs_011,LEARNABLE,0.01,"[128,192]",3RScan:352e9c36-69fb-27a7-889f-69b450a22b74,train,True,0,3RScan,
obs_017409,train,train,3RScan,352e9c3a-69fb-27a7-897c-83e7341b28eb,train/obs_017409,train/obs_017409/metadata.json,obs_010,EASY,0.01,"[128,192]",3RScan:352e9c36-69fb-27a7-889f-69b450a22b74,train,True,1,3RScan,
obs_010288,train,train,3RScan,5341b7e1-8a66-2cdd-87a3-02aad508ff86,train/obs_010288,train/obs_010288/metadata.json,obs_021,LEARNABLE,0.01,"[128,192]",3RScan:5341b7e1-8a66-2cdd-87a3-02aad508ff86,train,True,0,3RScan,
obs_018019,train,train,3RScan,75c259a5-9ca2-2844-9441-d72912c1e696,train/obs_018019,train/obs_018019/metadata.json,obs_009,LEARNABLE,0.01,"[128,192]",3RScan:5341b7e1-8a66-2cdd-87a3-02aad508ff86,train,True,1,3RScan,
obs_023517,train,train,3RScan,8eabc41a-5af7-2f32-8677-c1e3f9b04e62,train/obs_023517,train/obs_023517/metadata.json,obs_005,LEARNABLE,0.01,"[128,192]",3RScan:752cc595-920c-26f5-8d66-d08f8f111c92,train,True,0,3RScan,
obs_013670,validation,train,3RScan,8eabc418-5af7-2f32-85a1-a2709b29c46d,train/obs_013670,train/obs_013670/metadata.json,obs_005,EASY,0.01,"[128,192]",3RScan:752cc595-920c-26f5-8d66-d08f8f111c92,train,True,1,3RScan,
obs_002187,train,train,3RScan,1713f859-5300-2104-841c-c60e88ded469,train/obs_002187,train/obs_002187/metadata.json,obs_023,LEARNABLE,0.01,"[128,192]",3RScan:1713f852-5300-2104-8658-73b77b66af61,train,True,0,3RScan,
obs_003590,train,train,3RScan,1713f857-5300-2104-85c7-5e6e0b50713c,train/obs_003590,train/obs_003590/metadata.json,obs_021,LEARNABLE,0.01,"[128,192]",3RScan:1713f852-5300-2104-8658-73b77b66af61,train,True,1,3RScan,
obs_018667,train,train,3RScan,5555107d-36f1-29c0-896a-5c8ccfb81965,train/obs_018667,train/obs_018667/metadata.json,obs_002,EASY,0.01,"[128,192]",3RScan:5555107f-36f1-29c0-8903-9b66fb2301d0,train,True,0,3RScan,
obs_000317,train,train,3RScan,5555107d-36f1-29c0-896a-5c8ccfb81965,train/obs_000317,train/obs_000317/metadata.json,obs_005,LEARNABLE,0.01,"[128,192]",3RScan:5555107f-36f1-29c0-8903-9b66fb2301d0,train,True,1,3RScan,
obs_011174,train,train,3RScan,8f0f1447-55de-28ce-83c5-092887498eea,train/obs_011174,train/obs_011174/metadata.json,obs_000,EASY,0.01,"[128,192]",3RScan:8f0f144b-55de-28ce-8053-2828b87a0cc9,train,True,0,3RScan,
obs_015922,test,train,3RScan,8f0f144d-55de-28ce-8075-69a0a3b631b5,train/obs_015922,train/obs_015922/metadata.json,obs_021,LEARNABLE,0.01,"[128,192]",3RScan:8f0f144b-55de-28ce-8053-2828b87a0cc9,train,True,1,3RScan,
obs_004913,train,train,3RScan,422885e5-192d-25fc-871f-83fa4d7af432,train/obs_004913,train/obs_004913/metadata.json,obs_009,LEARNABLE,0.01,"[128,192]",3RScan:422885e5-192d-25fc-871f-83fa4d7af432,train,True,0,3RScan,parent_pilot_development
obs_001169,train,train,3RScan,422885e5-192d-25fc-871f-83fa4d7af432,train/obs_001169,train/obs_001169/metadata.json,obs_017,LEARNABLE,0.01,"[128,192]",3RScan:422885e5-192d-25fc-871f-83fa4d7af432,train,True,1,3RScan,parent_pilot_development
obs_000602,train,train,3RScan,5341b7bf-8a66-2cdd-8794-026113b7c312,train/obs_000602,train/obs_000602/metadata.json,obs_021,EASY,0.01,"[128,192]",3RScan:5341b7bf-8a66-2cdd-8794-026113b7c312,train,True,0,3RScan,
obs_014416,train,train,3RScan,4138584f-a238-2435-8242-4c9b86032127,train/obs_014416,train/obs_014416/metadata.json,obs_015,LEARNABLE,0.01,"[128,192]",3RScan:5341b7bf-8a66-2cdd-8794-026113b7c312,train,True,1,3RScan,
obs_005144,test,train,3RScan,8eabc3ff-5af7-2f32-8637-ee6fa1bf7708,train/obs_005144,train/obs_005144/metadata.json,obs_017,LEARNABLE,0.01,"[128,192]",3RScan:4fbad320-465b-2a5d-85d7-dc83aa09a9fa,train,True,0,3RScan,
obs_023585,test,train,3RScan,8eabc3ff-5af7-2f32-8637-ee6fa1bf7708,train/obs_023585,train/obs_023585/metadata.json,obs_007,LEARNABLE,0.01,"[128,192]",3RScan:4fbad320-465b-2a5d-85d7-dc83aa09a9fa,train,True,1,3RScan,
obs_000328,train,train,3RScan,ab835fa7-54c6-29a1-997b-3804159c15ea,train/obs_000328,train/obs_000328/metadata.json,obs_003,LEARNABLE,0.01,"[128,192]",3RScan:ab835fa7-54c6-29a1-997b-3804159c15ea,train,True,0,3RScan,
obs_009189,train,train,3RScan,ab835fa7-54c6-29a1-997b-3804159c15ea,train/obs_009189,train/obs_009189/metadata.json,obs_001,LEARNABLE,0.01,"[128,192]",3RScan:ab835fa7-54c6-29a1-997b-3804159c15ea,train,True,1,3RScan,
obs_013524,train,train,3RScan,41385867-a238-2435-8152-dc84ef14eae1,train/obs_013524,train/obs_013524/metadata.json,obs_003,LEARNABLE,0.01,"[128,192]",3RScan:5341b7e9-8a66-2cdd-86a9-62cf7da55c0a,train,True,0,3RScan,
obs_012859,train,train,3RScan,41385867-a238-2435-8152-dc84ef14eae1,train/obs_012859,train/obs_012859/metadata.json,obs_002,LEARNABLE,0.01,"[128,192]",3RScan:5341b7e9-8a66-2cdd-86a9-62cf7da55c0a,train,True,1,3RScan,
obs_018268,train,train,3RScan,6a36054d-fa53-2915-94a6-7e44f4f7a6cf,train/obs_018268,train/obs_018268/metadata.json,obs_015,LEARNABLE,0.01,"[128,192]",3RScan:6a36054b-fa53-2915-946e-4ec15f811f6e,train,True,0,3RScan,
obs_004101,train,train,3RScan,6a36054d-fa53-2915-94a6-7e44f4f7a6cf,train/obs_004101,train/obs_004101/metadata.json,obs_019,EASY,0.01,"[128,192]",3RScan:6a36054b-fa53-2915-946e-4ec15f811f6e,train,True,1,3RScan,
obs_012656,train,train,3RScan,9766cbfd-6321-2e2f-8348-7da212a30beb,train/obs_012656,train/obs_012656/metadata.json,obs_011,LEARNABLE,0.01,"[128,192]",3RScan:cf00577c-b8f0-2aa8-869e-175d8b655d12,train,True,0,3RScan,
obs_010676,train,train,3RScan,7f30f36c-42f9-27ed-87c6-23ceb65f1f9b,train/obs_010676,train/obs_010676/metadata.json,obs_006,LEARNABLE,0.01,"[128,192]",3RScan:cf00577c-b8f0-2aa8-869e-175d8b655d12,train,True,1,3RScan,
obs_011422,train,train,3RScan,210cdbbd-9e8d-2832-87c1-a1a2c71cde80,train/obs_011422,train/obs_011422/metadata.json,obs_001,EASY,0.01,"[128,192]",3RScan:210cdbb2-9e8d-2832-87e5-7e474cf621ea,train,True,0,3RScan,
obs_015526,train,train,3RScan,210cdbbd-9e8d-2832-87c1-a1a2c71cde80,train/obs_015526,train/obs_015526/metadata.json,obs_022,LEARNABLE,0.01,"[128,192]",3RScan:210cdbb2-9e8d-2832-87e5-7e474cf621ea,train,True,1,3RScan,
obs_015736,train,train,3RScan,6bde60e8-9162-246f-8f82-83326a675ee0,train/obs_015736,train/obs_015736/metadata.json,obs_000,LEARNABLE,0.01,"[128,192]",3RScan:6bde60e6-9162-246f-8d7f-823d12b5e358,train,True,0,3RScan,
obs_009261,train,train,3RScan,6bde60ea-9162-246f-8e87-899570bd80e6,train/obs_009261,train/obs_009261/metadata.json,obs_019,LEARNABLE,0.01,"[128,192]",3RScan:6bde60e6-9162-246f-8d7f-823d12b5e358,train,True,1,3RScan,
obs_021784,train,train,3RScan,422885b1-192d-25fc-868c-110216f86479,train/obs_021784,train/obs_021784/metadata.json,obs_013,LEARNABLE,0.01,"[128,192]",3RScan:422885c3-192d-25fc-844a-645180810bfd,train,True,0,3RScan,
obs_012137,train,train,3RScan,422885c3-192d-25fc-844a-645180810bfd,train/obs_012137,train/obs_012137/metadata.json,obs_021,EASY,0.01,"[128,192]",3RScan:422885c3-192d-25fc-844a-645180810bfd,train,True,1,3RScan,
obs_005087,train,train,3RScan,10b17938-3938-2467-8a37-21820ba7efc8,train/obs_005087,train/obs_005087/metadata.json,obs_010,LEARNABLE,0.01,"[128,192]",3RScan:10b17936-3938-2467-88ba-ba5fe2debf14,train,True,0,3RScan,
obs_017773,train,train,3RScan,10b17938-3938-2467-8a37-21820ba7efc8,train/obs_017773,train/obs_017773/metadata.json,obs_005,LEARNABLE,0.01,"[128,192]",3RScan:10b17936-3938-2467-88ba-ba5fe2debf14,train,True,1,3RScan,
obs_014251,train,train,3RScan,0cac761f-8d6f-2d13-8c29-90f19c5f65c6,train/obs_014251,train/obs_014251/metadata.json,obs_002,LEARNABLE,0.01,"[128,192]",3RScan:dbeb4d09-faf9-2324-9b85-dabd70dba4d0,train,True,0,3RScan,
obs_016711,train,train,3RScan,dbeb4d09-faf9-2324-9b85-dabd70dba4d0,train/obs_016711,train/obs_016711/metadata.json,obs_022,LEARNABLE,0.01,"[128,192]",3RScan:dbeb4d09-faf9-2324-9b85-dabd70dba4d0,train,True,1,3RScan,
